"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00206300","OWOSSO WWTP, MI US","43.0161","-84.18","222.5","2010-04","4.4","-2.2","27.8","3478.1","10.6","17.6","3.4"
"USC00206300","OWOSSO WWTP, MI US","43.0161","-84.18","222.5","2010-05","41.1","-1.7","31.1","3606.2","15.4","21.7","9.1"
"USC00206300","OWOSSO WWTP, MI US","43.0161","-84.18","222.5","2010-06","114.3","7.2","31.1","3621.5","20.3","25.7","14.8"
"USC00206663","PORT HOPE, MI US","43.9483","-82.7141","182.9","2010-01","0.0","-15.6","5.0","2123.6","-5.0","-2.4","-7.7"
"USC00206663","PORT HOPE, MI US","43.9483","-82.7141","182.9","2010-02","0.0","-11.7","2.8","2756.3","-4.3","-1.3","-7.2"
"USC00206663","PORT HOPE, MI US","43.9483","-82.7141","182.9","2010-03","0.0","-9.4","17.8","3274.8","1.6","5.6","-2.4"
"USC00206663","PORT HOPE, MI US","43.9483","-82.7141","182.9","2010-04","0.0","-3.3","28.3","3561.6","8.0","13.1","2.8"
"USC00206663","PORT HOPE, MI US","43.9483","-82.7141","182.9","2010-05","2.5","0.0","31.1","3715.2","13.3","18.1","8.4"
"USC00206663","PORT HOPE, MI US","43.9483","-82.7141","182.9","2010-06","24.7","6.1","30.0","3757.0","17.6","22.1","13.1"
"US1MILN0003","ADRIAN 6.4 ENE, MI US","41.9356","-83.9294","235.9","2010-01",,,,,,,
"US1MILN0003","ADRIAN 6.4 ENE, MI US","41.9356","-83.9294","235.9","2010-02",,,,,,,
"US1MILN0003","ADRIAN 6.4 ENE, MI US","41.9356","-83.9294","235.9","2010-03",,,,,,,
"US1MILN0003","ADRIAN 6.4 ENE, MI US","41.9356","-83.9294","235.9","2010-04",,,,,,,
"US1MILN0003","ADRIAN 6.4 ENE, MI US","41.9356","-83.9294","235.9","2010-05",,,,,,,
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2010-01","0.0","-28.3","3.9","2646.7","-7.4","-2.9","-12.0"
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2010-02","0.0","-17.8","5.6","3328.4","-6.0","-0.1","-11.9"
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2010-03","0.0","-12.8","18.3","3841.6","1.8","8.4","-4.8"
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2010-04","0.0","-5.6","24.4","4182.4","7.0","13.9","0.0"
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2010-05","11.4","-3.9","28.9","4371.9","12.6","19.3","5.9"
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2010-06","21.4","2.2","26.1","4463.0","15.6","21.4","9.8"
