"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00203429","GREENVILLE 2 NNE, MI US","43.2026","-85.2421","270.7","1990-10","286.2","-5.6","26.1","375.2","9.8","16.6","2.9"
"USC00203429","GREENVILLE 2 NNE, MI US","43.2026","-85.2421","270.7","1990-11","286.2","-6.7","23.9","761.9","5.4","10.8","0.1"
"USC00203429","GREENVILLE 2 NNE, MI US","43.2026","-85.2421","270.7","1990-12","286.2","-21.7","12.2","1378.4","-1.6","2.8","-5.9"
"USC00200710","BENTON HARBOR AIRPORT, MI US","42.1245","-86.4266","190.5","1990-07",,"8.3","35.6","14.6","20.4","27.6","13.2"
"USC00200710","BENTON HARBOR AIRPORT, MI US","42.1245","-86.4266","190.5","1990-08",,"3.9","33.3","49.5","18.9","25.8","11.9"
"USC00200710","BENTON HARBOR AIRPORT, MI US","42.1245","-86.4266","190.5","1990-09",,"0.0","34.4","131.4","16.8","23.6","10.0"
"USC00200710","BENTON HARBOR AIRPORT, MI US","42.1245","-86.4266","190.5","1990-10",,"-7.8","29.4","405.1","9.8","17.4","2.2"
"USC00200710","BENTON HARBOR AIRPORT, MI US","42.1245","-86.4266","190.5","1990-11",,"-7.2","23.3","774.8","6.0","12.6","-0.6"
"USC00200710","BENTON HARBOR AIRPORT, MI US","42.1245","-86.4266","190.5","1990-12",,"-18.9","14.4","1369.8","-0.9","5.1","-6.8"
"USC00201800","CORNELL 4 WSW, MI US","45.88333","-87.3","268.2","1990-08",,"4.4","32.8",,"17.8","24.7","11.0"
"USC00201800","CORNELL 4 WSW, MI US","45.88333","-87.3","268.2","1990-09",,,"31.1",,,"21.6",
"USC00201800","CORNELL 4 WSW, MI US","45.88333","-87.3","268.2","1990-10",,"-5.6","20.0",,"6.1","12.5","-0.4"
"USC00201800","CORNELL 4 WSW, MI US","45.88333","-87.3","268.2","1990-11",,"-11.1",,,,,"-3.2"
"USC00201800","CORNELL 4 WSW, MI US","45.88333","-87.3","268.2","1990-12",,"-27.2","11.1",,"-5.6","-0.9","-10.3"
"USC00203306","GRAND LEDGE 1 NW, MI US","42.7621","-84.7617","244.1","1990-07",,,,,,,
"USC00203306","GRAND LEDGE 1 NW, MI US","42.7621","-84.7617","244.1","1990-08",,,,,,,
"USC00203306","GRAND LEDGE 1 NW, MI US","42.7621","-84.7617","244.1","1990-09",,,,,,,
"USC00203306","GRAND LEDGE 1 NW, MI US","42.7621","-84.7617","244.1","1990-10",,,,,,,
"USC00203306","GRAND LEDGE 1 NW, MI US","42.7621","-84.7617","244.1","1990-11",,,,,,,
"USC00203306","GRAND LEDGE 1 NW, MI US","42.7621","-84.7617","244.1","1990-12",,,,,,,
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","1990-07","157.3","8.3","35.0","16.4","20.6","26.1","15.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","1990-08","209.2","6.7","32.8","38.7","19.3","25.0","13.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","1990-09","252.9","2.2","33.3","124.0","16.9","23.2","10.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","1990-10","255.7","-5.6","27.8","418.0","8.9","15.6","2.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","1990-11","255.7","-6.7","23.3","786.0","5.7","11.5","-0.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","1990-12","255.7","-18.9","11.7","1394.3","-1.3","3.2","-5.8"
"USC00202737","FAYETTE 4 SW, MI US","45.66667","-86.71667","227.1","1990-07","34.7","10.0","30.6","19.4","18.6","23.1","14.2"
"USC00202737","FAYETTE 4 SW, MI US","45.66667","-86.71667","227.1","1990-08","59.3","7.2","26.1","47.5","18.2","22.3","14.1"
"USC00202737","FAYETTE 4 SW, MI US","45.66667","-86.71667","227.1","1990-09","74.0","4.4","25.6","154.6","15.3","19.2","11.3"
"USC00202737","FAYETTE 4 SW, MI US","45.66667","-86.71667","227.1","1990-10","74.0","-1.7","19.4","446.5","8.3","12.0","4.5"
"USC00202737","FAYETTE 4 SW, MI US","45.66667","-86.71667","227.1","1990-11","74.0","-5.6","16.1","877.0","4.0","6.9","1.0"
"USC00202737","FAYETTE 4 SW, MI US","45.66667","-86.71667","227.1","1990-12","74.0","-23.9","7.2","1512.1","-3.7","-0.2","-7.2"
"USC00203947","HOWELL WWTP, MI US","42.59382","-83.93251","279.5","1990-07",,,,,,,
"USC00203947","HOWELL WWTP, MI US","42.59382","-83.93251","279.5","1990-08",,,,,,,
"USC00203947","HOWELL WWTP, MI US","42.59382","-83.93251","279.5","1990-09",,,,,,,
"USC00203947","HOWELL WWTP, MI US","42.59382","-83.93251","279.5","1990-10",,,,,,,
"USC00203947","HOWELL WWTP, MI US","42.59382","-83.93251","279.5","1990-11",,,,,,,
"USC00203947","HOWELL WWTP, MI US","42.59382","-83.93251","279.5","1990-12",,,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","46.47998","-84.35809","219.8","1990-07","27.9","5.6","29.4","55.5","17.1","23.8","10.5"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","46.47998","-84.35809","219.8","1990-08","43.5","6.1","27.2","113.3","17.0","23.2","10.7"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","46.47998","-84.35809","219.8","1990-09","47.9","-2.8","26.7","284.6","12.8","18.2","7.4"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","46.47998","-84.35809","219.8","1990-10","47.9","-6.1","17.2","657.1","6.3","11.4","1.2"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","46.47998","-84.35809","219.8","1990-11","47.9","-8.3","19.4","1143.2","2.1","5.9","-1.7"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","46.47998","-84.35809","219.8","1990-12","47.9","-23.9","8.3","1881.5","-5.5","-1.2","-9.8"
"USC00207867","STEPHENSON 8 WNW, MI US","45.39028","-87.7025","210.3","1990-07",,"5.0","32.2","36.9","18.9","25.6","12.2"
"USC00207867","STEPHENSON 8 WNW, MI US","45.39028","-87.7025","210.3","1990-08",,"3.3","30.0","74.7","18.3","24.8","11.8"
"USC00207867","STEPHENSON 8 WNW, MI US","45.39028","-87.7025","210.3","1990-09",,"-0.6","30.6","210.7","14.3","21.2","7.3"
"USC00207867","STEPHENSON 8 WNW, MI US","45.39028","-87.7025","210.3","1990-10",,"-5.0","22.8","577.5","6.5","13.2","-0.2"
"USC00207867","STEPHENSON 8 WNW, MI US","45.39028","-87.7025","210.3","1990-11",,"-8.9","24.4","1049.5","2.6","8.2","-3.0"
"USC00207867","STEPHENSON 8 WNW, MI US","45.39028","-87.7025","210.3","1990-12",,"-27.8","12.8","1745.7","-6.8","-1.1","-12.5"
"USC00201361","CASS CITY 1 SSW, MI US","43.5861","-83.1805","212.8","1990-07",,,,,,,
"USC00201361","CASS CITY 1 SSW, MI US","43.5861","-83.1805","212.8","1990-08",,,,,,,
"USC00201361","CASS CITY 1 SSW, MI US","43.5861","-83.1805","212.8","1990-09",,,,,,,
"USC00201361","CASS CITY 1 SSW, MI US","43.5861","-83.1805","212.8","1990-10",,,,,,,
"USC00201361","CASS CITY 1 SSW, MI US","43.5861","-83.1805","212.8","1990-11",,,,,,,
"USC00201361","CASS CITY 1 SSW, MI US","43.5861","-83.1805","212.8","1990-12",,,,,,,
