"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/10/2024","AQS","261470005","1","0.041","ppm","38","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/11/2024","AQS","261470005","1","0.043","ppm","40","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/12/2024","AQS","261470005","1","0.047","ppm","44","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/13/2024","AQS","261470005","1","0.05","ppm","46","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/14/2024","AQS","261470005","1","0.04","ppm","37","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/15/2024","AQS","261470005","1","0.03","ppm","28","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/16/2024","AQS","261470005","1","0.039","ppm","36","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/17/2024","AQS","261470005","1","0.037","ppm","34","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/18/2024","AQS","261470005","1","0.039","ppm","36","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/19/2024","AQS","261470005","1","0.033","ppm","31","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/20/2024","AQS","261470005","1","0.037","ppm","34","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/21/2024","AQS","261470005","1","0.037","ppm","34","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/22/2024","AQS","261470005","1","0.037","ppm","34","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/23/2024","AQS","261470005","1","0.044","ppm","41","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/24/2024","AQS","261470005","1","0.042","ppm","39","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/25/2024","AQS","261470005","1","0.046","ppm","43","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/26/2024","AQS","261470005","1","0.042","ppm","39","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/27/2024","AQS","261470005","1","0.034","ppm","31","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/28/2024","AQS","261470005","1","0.049","ppm","45","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/29/2024","AQS","261470005","1","0.047","ppm","44","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/30/2024","AQS","261470005","1","0.039","ppm","36","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"03/31/2024","AQS","261470005","1","0.045","ppm","42","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/01/2024","AQS","261470005","1","0.045","ppm","42","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/02/2024","AQS","261470005","1","0.031","ppm","29","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/03/2024","AQS","261470005","1","0.038","ppm","35","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/04/2024","AQS","261470005","1","0.039","ppm","36","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/05/2024","AQS","261470005","1","0.043","ppm","40","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/06/2024","AQS","261470005","1","0.044","ppm","41","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/07/2024","AQS","261470005","1","0.046","ppm","43","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/08/2024","AQS","261470005","1","0.046","ppm","43","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/09/2024","AQS","261470005","1","0.055","ppm","51","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/10/2024","AQS","261470005","1","0.05","ppm","46","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/11/2024","AQS","261470005","1","0.04","ppm","37","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/12/2024","AQS","261470005","1","0.046","ppm","43","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/13/2024","AQS","261470005","1","0.05","ppm","46","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/14/2024","AQS","261470005","1","0.055","ppm","51","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/15/2024","AQS","261470005","1","0.047","ppm","44","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/16/2024","AQS","261470005","1","0.041","ppm","38","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/17/2024","AQS","261470005","1","0.04","ppm","37","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/18/2024","AQS","261470005","1","0.038","ppm","35","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/19/2024","AQS","261470005","1","0.048","ppm","44","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/20/2024","AQS","261470005","1","0.035","ppm","32","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/21/2024","AQS","261470005","1","0.046","ppm","43","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/22/2024","AQS","261470005","1","0.052","ppm","48","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/23/2024","AQS","261470005","1","0.041","ppm","38","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/24/2024","AQS","261470005","1","0.043","ppm","40","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/25/2024","AQS","261470005","1","0.037","ppm","34","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/26/2024","AQS","261470005","1","0.046","ppm","43","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/27/2024","AQS","261470005","1","0.05","ppm","46","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/28/2024","AQS","261470005","1","0.035","ppm","32","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/29/2024","AQS","261470005","1","0.049","ppm","45","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/30/2024","AQS","261470005","1","0.043","ppm","40","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/01/2024","AQS","261470005","1","0.062","ppm","74","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/02/2024","AQS","261470005","1","0.03","ppm","28","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/03/2024","AQS","261470005","1","0.046","ppm","43","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/04/2024","AQS","261470005","1","0.044","ppm","41","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/05/2024","AQS","261470005","1","0.04","ppm","37","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/06/2024","AQS","261470005","1","0.034","ppm","31","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/07/2024","AQS","261470005","1","0.049","ppm","45","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/08/2024","AQS","261470005","1","0.049","ppm","45","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/09/2024","AQS","261470005","1","0.029","ppm","27","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/10/2024","AQS","261470005","1","0.033","ppm","31","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/11/2024","AQS","261470005","1","0.038","ppm","35","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/12/2024","AQS","261470005","1","0.043","ppm","40","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/13/2024","AQS","261470005","1","0.063","ppm","77","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/14/2024","AQS","261470005","1","0.03","ppm","28","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/15/2024","AQS","261470005","1","0.028","ppm","26","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/16/2024","AQS","261470005","1","0.051","ppm","47","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/17/2024","AQS","261470005","1","0.047","ppm","44","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/18/2024","AQS","261470005","1","0.057","ppm","58","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/19/2024","AQS","261470005","1","0.064","ppm","80","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/20/2024","AQS","261470005","1","0.057","ppm","58","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/21/2024","AQS","261470005","1","0.05","ppm","46","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/22/2024","AQS","261470005","1","0.061","ppm","71","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/23/2024","AQS","261470005","1","0.054","ppm","50","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/24/2024","AQS","261470005","1","0.04","ppm","37","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/25/2024","AQS","261470005","1","0.055","ppm","51","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/26/2024","AQS","261470005","1","0.053","ppm","49","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/27/2024","AQS","261470005","1","0.042","ppm","39","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/28/2024","AQS","261470005","1","0.036","ppm","33","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/29/2024","AQS","261470005","1","0.044","ppm","41","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/30/2024","AQS","261470005","1","0.043","ppm","40","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/31/2024","AQS","261470005","1","0.066","ppm","87","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/01/2024","AQS","261470005","1","0.065","ppm","84","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/02/2024","AQS","261470005","1","0.049","ppm","45","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/03/2024","AQS","261470005","1","0.052","ppm","48","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/04/2024","AQS","261470005","1","0.054","ppm","50","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/05/2024","AQS","261470005","1","0.047","ppm","44","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/06/2024","AQS","261470005","1","0.049","ppm","45","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/07/2024","AQS","261470005","1","0.035","ppm","32","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/08/2024","AQS","261470005","1","0.037","ppm","34","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/09/2024","AQS","261470005","1","0.036","ppm","33","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/10/2024","AQS","261470005","1","0.034","ppm","31","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/11/2024","AQS","261470005","1","0.045","ppm","42","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/12/2024","AQS","261470005","1","0.07","ppm","100","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/13/2024","AQS","261470005","1","0.068","ppm","93","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/14/2024","AQS","261470005","1","0.04","ppm","37","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/15/2024","AQS","261470005","1","0.034","ppm","31","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/16/2024","AQS","261470005","1","0.052","ppm","48","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/17/2024","AQS","261470005","1","0.059","ppm","64","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/18/2024","AQS","261470005","1","0.057","ppm","58","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/19/2024","AQS","261470005","1","0.072","ppm","105","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/20/2024","AQS","261470005","1","0.04","ppm","37","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/21/2024","AQS","261470005","1","0.05","ppm","46","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/22/2024","AQS","261470005","1","0.064","ppm","80","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/23/2024","AQS","261470005","1","0.039","ppm","36","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/24/2024","AQS","261470005","1","0.046","ppm","43","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/25/2024","AQS","261470005","1","0.054","ppm","50","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/26/2024","AQS","261470005","1","0.04","ppm","37","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/03/2024","AQS","261470005","1","0.062","ppm","74","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/05/2024","AQS","261470005","1","0.049","ppm","45","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/06/2024","AQS","261470005","1","0.045","ppm","42","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/07/2024","AQS","261470005","1","0.046","ppm","43","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/08/2024","AQS","261470005","1","0.067","ppm","90","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/09/2024","AQS","261470005","1","0.062","ppm","74","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/10/2024","AQS","261470005","1","0.047","ppm","44","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/11/2024","AQS","261470005","1","0.023","ppm","21","Port Huron","13","76.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/12/2024","AQS","261470005","1","0.049","ppm","45","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/13/2024","AQS","261470005","1","0.063","ppm","77","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/14/2024","AQS","261470005","1","0.06","ppm","67","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/15/2024","AQS","261470005","1","0.059","ppm","64","Port Huron","15","88.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/16/2024","AQS","261470005","1","0.053","ppm","49","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/17/2024","AQS","261470005","1","0.038","ppm","35","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/18/2024","AQS","261470005","1","0.03","ppm","28","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/19/2024","AQS","261470005","1","0.044","ppm","41","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/20/2024","AQS","261470005","1","0.054","ppm","50","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/21/2024","AQS","261470005","1","0.045","ppm","42","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/22/2024","AQS","261470005","1","0.033","ppm","31","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/24/2024","AQS","261470005","1","0.034","ppm","31","Port Huron","16","94.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/25/2024","AQS","261470005","1","0.03","ppm","28","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/26/2024","AQS","261470005","1","0.034","ppm","31","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/27/2024","AQS","261470005","1","0.05","ppm","46","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/28/2024","AQS","261470005","1","0.066","ppm","87","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/29/2024","AQS","261470005","1","0.04","ppm","37","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/30/2024","AQS","261470005","1","0.043","ppm","40","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"07/31/2024","AQS","261470005","1","0.06","ppm","67","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"08/01/2024","AQS","261470005","1","0.061","ppm","71","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"08/02/2024","AQS","261470005","1","0.048","ppm","44","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"08/03/2024","AQS","261470005","1","0.037","ppm","34","Port Huron","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
