"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00205531","MIO HYDRO PLANT, MI US","44.6613","-84.1316","292.6","1970-02","0","0","-26","1,0,04,","46","1,0,02,","5832","0","17.7","2,0","30.1","1,,,0","5.3","1,,,0"
"USC00205531","MIO HYDRO PLANT, MI US","44.6613","-84.1316","292.6","1970-03","0","0","-7",",0,29,","52",",0,22,","7038","0","26.1",",0","38.3",",,,0","13.8",",,,0"
"USC00205531","MIO HYDRO PLANT, MI US","44.6613","-84.1316","292.6","1970-04","7","0","12",",0,01,","83",",0,30,","7701","0","43.1",",0","55.8",",,,0","30.5",",,,0"
"USC00205531","MIO HYDRO PLANT, MI US","44.6613","-84.1316","292.6","1970-05","31","0","23",",0,03,","84",",0,22,","8017","0","55.5",",0","68.1",",,,0","43.0",",,,0"
"USC00205531","MIO HYDRO PLANT, MI US","44.6613","-84.1316","292.6","1970-06","121","0","35",",0,20,","91",",0,30,","8126","0","64.4",",0","78.9",",,,0","49.9",",,,0"
"USC00204320","KENT CITY 2 SW, MI US","43.2036","-85.7776","247.8","1970-01",,,,,,,,,,,,,,
"USC00204320","KENT CITY 2 SW, MI US","43.2036","-85.7776","247.8","1970-02",,,,,,,,,,,,,,
"USC00204320","KENT CITY 2 SW, MI US","43.2036","-85.7776","247.8","1970-03",,,,,,,,,,,,,,
"USC00204320","KENT CITY 2 SW, MI US","43.2036","-85.7776","247.8","1970-04",,,,,,,,,,,,,,
"USC00204320","KENT CITY 2 SW, MI US","43.2036","-85.7776","247.8","1970-05",,,,,,,,,,,,,,
"USC00204320","KENT CITY 2 SW, MI US","43.2036","-85.7776","247.8","1970-06",,,,,,,,,,,,,,
"USC00200089","ALBERTA FORD FOR CENTER, MI US","46.6448","-88.4812","399.3","1970-01","0","0","-23",",0,18,","37",",0,31,","5297","0","8.9",",0","17.9",",,,0","-0.1",",,,0"
"USC00200089","ALBERTA FORD FOR CENTER, MI US","46.6448","-88.4812","399.3","1970-02","0","0","-27",",0,16,","46",",0,23,","6771","0","12.4",",0","25.8",",,,0","-1.1",",,,0"
"USC00200089","ALBERTA FORD FOR CENTER, MI US","46.6448","-88.4812","399.3","1970-03","0","0","-12",",0,09,+","52",",0,22,","8130","0","21.1",",0","34.5",",,,0","7.8",",,,0"
"USC00200089","ALBERTA FORD FOR CENTER, MI US","46.6448","-88.4812","399.3","1970-04","2","0","10",",0,11,+","83",",0,30,+","8905","0","39.3",",0","51.7",",,,0","26.9",",,,0"
"USC00200089","ALBERTA FORD FOR CENTER, MI US","46.6448","-88.4812","399.3","1970-05","9","0","19",",0,06,","85",",0,18,","9431","0","48.3",",0","59.3",",,,0","37.3",",,,0"
"USC00200089","ALBERTA FORD FOR CENTER, MI US","46.6448","-88.4812","399.3","1970-06","75","0","34",",0,03,","90",",0,29,","9576","0","62.4",",0","76.2",",,,0","48.5",",,,0"
"USC00200485","BARAGA, MI US","46.78333","-88.48333","195.1","1970-01","0","0","-19",",0,21,","36",",0,28,","5291","0","9.0",",0","19.3",",,,0","-1.2",",,,0"
"USC00200485","BARAGA, MI US","46.78333","-88.48333","195.1","1970-02","0","0","-25","1,0,14,+","47",",0,24,","6777","0","10.0","1,0","23.2",",,,0","-3.2","1,,,0"
"USC00200485","BARAGA, MI US","46.78333","-88.48333","195.1","1970-03","0","0","-12",",0,01,","54",",0,22,","8161","0","20.3",",0","35.2",",,,0","5.4",",,,0"
"USC00200485","BARAGA, MI US","46.78333","-88.48333","195.1","1970-04","0","0","10",",0,02,","87",",0,29,","8987","0","37.5",",0","49.7",",,,0","25.3",",,,0"
"USC00200485","BARAGA, MI US","46.78333","-88.48333","195.1","1970-05","3","0","18","1,0,07,+","85","1,0,19,","9560","0","46.0","1,0","57.1","1,,,0","34.9","1,,,0"
"USC00200485","BARAGA, MI US","46.78333","-88.48333","195.1","1970-06","31","0","32",",0,20,","91",",0,09,","9781","0","58.5",",0","74.0",",,,0","43.1",",,,0"
"USC00202784","FIFE LAKE 4 SW, MI US","44.55","-85.41667","328.9","1970-01","0","0","-20",",0,22,","34","1,0,29,","4982","0","12.0","1,0","20.5","1,,,0","3.5",",,,0"
"USC00202784","FIFE LAKE 4 SW, MI US","44.55","-85.41667","328.9","1970-02","0","0","-13",",0,15,","40",",0,07,+","6372","0","15.3",",0","26.0",",,,0","4.7",",,,0"
"USC00202784","FIFE LAKE 4 SW, MI US","44.55","-85.41667","328.9","1970-03","0","0","-10",",0,10,+","48",",0,22,+","7732","0","21.1",",0","32.6",",,,0","9.6",",,,0"
"USC00202784","FIFE LAKE 4 SW, MI US","44.55","-85.41667","328.9","1970-04","4","0","14",",0,03,","82",",0,30,","8485","0","40.0",",0","50.0",",,,0","30.0",",,,0"
"USC00202784","FIFE LAKE 4 SW, MI US","44.55","-85.41667","328.9","1970-05","10","0","19",",0,06,","86",",0,22,","8889","0","52.2",",0","63.7",",,,0","40.6",",,,0"
"USC00202784","FIFE LAKE 4 SW, MI US","44.55","-85.41667","328.9","1970-06","63","0","32",",0,25,","86",",0,30,+","9070","0","60.7",",0","73.4",",,,0","48.1",",,,0"
"USC00201299","CARO WWTP, MI US","43.4838","-83.3919","210.3","1970-01","0","0","-16",",0,22,","48",",0,29,","4230","0","15.6",",0","25.1",",,,0","6.1",",,,0"
"USC00201299","CARO WWTP, MI US","43.4838","-83.3919","210.3","1970-02","0","0","-11",",0,14,+","49",",0,01,","5398","0","23.3",",0","33.1",",,,0","13.5",",,,0"
"USC00201299","CARO WWTP, MI US","43.4838","-83.3919","210.3","1970-03","0","0","8",",0,16,+","49",",0,19,","6501","0","29.4",",0","39.1",",,,0","19.7",",,,0"
"USC00201299","CARO WWTP, MI US","43.4838","-83.3919","210.3","1970-04","12","0","16",",0,03,","87",",0,29,","7056","0","46.9",",0","58.9",",,,0","34.9",",,,0"
"USC00201299","CARO WWTP, MI US","43.4838","-83.3919","210.3","1970-05","77","0","28",",0,06,","86",",0,21,","7267","0","60.3",",0","72.2",",,,0","48.4",",,,0"
"USC00201299","CARO WWTP, MI US","43.4838","-83.3919","210.3","1970-06","191","0","34",",0,04,","90",",0,08,","7350","0","66.0",",0","79.3",",,,0","52.8",",,,0"
"USC00203632","HART 3 WSW, MI US","43.6751","-86.4228","236.2","1970-01","0","0","-4",",0,24,","41",",0,28,","4015","0","19.6",",0","25.9",",,,0","13.3",",,,0"
"USC00203632","HART 3 WSW, MI US","43.6751","-86.4228","236.2","1970-02","0","0","-5",",0,28,","42",",0,22,+","5186","0","23.2",",0","31.3",",,,0","15.1",",,,0"
"USC00203632","HART 3 WSW, MI US","43.6751","-86.4228","236.2","1970-03","0","0","8",",0,11,+","49",",0,21,+","6292","0","29.3",",0","38.2",",,,0","20.5",",,,0"
"USC00203632","HART 3 WSW, MI US","43.6751","-86.4228","236.2","1970-04","11","0","24",",0,07,+","84",",0,29,","6847","0","46.8",",0","56.8",",,,0","36.9",",,,0"
"USC00203632","HART 3 WSW, MI US","43.6751","-86.4228","236.2","1970-05","52","0","27",",0,06,","85",",0,30,+","7096","0","58.3",",0","68.3",",,,0","48.3",",,,0"
"USC00203632","HART 3 WSW, MI US","43.6751","-86.4228","236.2","1970-06","176","0","41",",0,25,","93",",0,30,","7145","0","67.5",",0","78.1",",,,0","56.8",",,,0"
"USC00208800","WEST BRANCH 3 SE, MI US","44.2541","-84.2011","269.7","1970-01","0","0","-13",",0,21,","41",",0,31,","4648","0","12.9",",0","21.3",",,,0","4.5",",,,0"
"USC00208800","WEST BRANCH 3 SE, MI US","44.2541","-84.2011","269.7","1970-02","0","0","-21",",0,04,","43",",0,01,","5960","0","18.1",",0","30.1",",,,0","6.2",",,,0"
"USC00208800","WEST BRANCH 3 SE, MI US","44.2541","-84.2011","269.7","1970-03","0","0","0","1,0,10,","48",",0,21,","7121","0","26.2","1,0","35.5",",,,0","16.9","1,,,0"
"USC00208800","WEST BRANCH 3 SE, MI US","44.2541","-84.2011","269.7","1970-04","11","0","15",",0,01,","82",",0,29,","7767","0","43.8",",0","55.2",",,,0","32.5",",,,0"
"USC00208800","WEST BRANCH 3 SE, MI US","44.2541","-84.2011","269.7","1970-05","24","0","25",",0,06,+","85",",0,21,","8075","0","55.5",",0","67.4",",,,0","43.6",",,,0"
"USC00208800","WEST BRANCH 3 SE, MI US","44.2541","-84.2011","269.7","1970-06","98","0","36",",0,19,","88",",0,17,","8168","0","64.3",",0","77.1",",,,0","51.6",",,,0"
"USC00202423","EAST TAWAS, MI US","44.2838","-83.5036","178.6","1970-01",,,,,,,,,,,,,,
"USC00202423","EAST TAWAS, MI US","44.2838","-83.5036","178.6","1970-02",,,"-16",",0,04,","46",",0,22,",,,"20.8",",0","31.4",",,,0","10.2",",,,0"
"USC00202423","EAST TAWAS, MI US","44.2838","-83.5036","178.6","1970-03",,,"4",",0,08,","50",",0,24,",,,"28.7",",0","38.8",",,,0","18.6",",,,0"
"USC00202423","EAST TAWAS, MI US","44.2838","-83.5036","178.6","1970-04",,,"17",",0,05,","77",",0,29,",,,"43.6",",0","54.1",",,,0","33.0",",,,0"
"USC00202423","EAST TAWAS, MI US","44.2838","-83.5036","178.6","1970-05",,,"23",",0,06,","88",",0,21,",,,"54.9",",0","66.5",",,,0","43.2",",,,0"
"USC00202423","EAST TAWAS, MI US","44.2838","-83.5036","178.6","1970-06",,,"38",",0,19,","87",",0,30,+",,,"63.3",",0","75.3",",,,0","51.2",",,,0"
"USC00207690","SOUTH HAVEN, MI US","42.4014","-86.2826","179.8","1970-01","0","0","-8",",0,22,","52",",0,28,","3687","0","22.7",",0","29.6",",,,0","15.7",",,,0"
"USC00207690","SOUTH HAVEN, MI US","42.4014","-86.2826","179.8","1970-02","0","0","-5",",0,04,","48",",0,01,","4769","0","26.3",",0","33.6",",,,0","19.1",",,,0"
"USC00207690","SOUTH HAVEN, MI US","42.4014","-86.2826","179.8","1970-03","0","0","12",",0,29,","52",",0,04,","5803","0","31.7",",0","39.0",",,,0","24.3",",,,0"
"USC00207690","SOUTH HAVEN, MI US","42.4014","-86.2826","179.8","1970-04","18","0","25",",0,07,","84",",0,29,","6337","0","47.8",",0","56.2",",,,0","39.5",",,,0"
"USC00207690","SOUTH HAVEN, MI US","42.4014","-86.2826","179.8","1970-05","63","0","29",",0,06,","85",",0,29,","6539","0","59.9",",0","69.5",",,,0","50.4",",,,0"
"USC00207690","SOUTH HAVEN, MI US","42.4014","-86.2826","179.8","1970-06","191","0","45",",0,25,+","87",",0,12,","6612","0","66.8",",0","75.8",",,,0","57.8",",,,0"
"USC00203096","GAYLORD, MI US","45.0332","-84.7113","401.7","1970-01","0","0","-21",",0,21,","37",",0,31,","4734","0","14.0",",0","21.3",",,,0","6.7",",,,0"
"USC00203096","GAYLORD, MI US","45.0332","-84.7113","401.7","1970-02","0","0","-13",",0,14,+","44",",0,01,","6087","0","16.7",",0","27.0",",,,0","6.3",",,,0"
"USC00203096","GAYLORD, MI US","45.0332","-84.7113","401.7","1970-03","0","0","-10",",0,29,","49",",0,19,","7335","0","24.7",",0","35.0",",,,0","14.4",",,,0"
"USC00203096","GAYLORD, MI US","45.0332","-84.7113","401.7","1970-04","13","0","10",",0,11,","86",",0,29,","7994","0","43.5",",0","54.0",",,,0","33.0",",,,0"
"USC00203096","GAYLORD, MI US","45.0332","-84.7113","401.7","1970-05","27","0","24",",0,06,","86",",0,21,","8323","0","54.8",",0","67.1",",,,0","42.6",",,,0"
"USC00203096","GAYLORD, MI US","45.0332","-84.7113","401.7","1970-06","116","0","31",",0,20,","93",",0,30,","8437","0","64.2",",0","77.2",",,,0","51.1",",,,0"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","42.8821","-85.52297","240.3","1970-01","0","X","-12",",X,21,","46",",X,28,","4364","X","17.0",",X","24.2",",,,X","9.8",",,,X"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","42.8821","-85.52297","240.3","1970-02","0","X","-7",",X,04,","44",",X,01,","5558","X","22.4",",X","31.0",",,,X","13.7",",,,X"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","42.8821","-85.52297","240.3","1970-03","0","X","6",",X,29,","54",",X,21,","6683","X","28.7",",X","37.4",",,,X","20.0",",,,X"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","42.8821","-85.52297","240.3","1970-04","18","X","23",",X,05,","88",",X,29,","7247","X","46.8",",X","56.7",",,,X","36.9",",,,X"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","42.8821","-85.52297","240.3","1970-05","64","X","27",",X,06,","86",",X,21,","7468","X","59.3",",X","69.9",",,,X","48.8",",,,X"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","42.8821","-85.52297","240.3","1970-06","182","X","40",",X,04,","90",",X,30,+","7533","X","66.7",",X","77.9",",,,X","55.6",",,,X"
"USW00014833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644","295.9","1970-01","0","0","-13",",0,24,+","46",",0,28,","4263","0","14.1",",0","22.5",",,,0","5.7",",,,0"
"USW00014833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644","295.9","1970-02","0","0","-7",",0,14,+","51",",0,24,","5415","0","23.9",",0","33.0",",,,0","14.7",",,,0"
"USW00014833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644","295.9","1970-03","0","0","9",",0,15,","55",",0,21,","6444","0","31.8",",0","40.1",",,,0","23.4",",,,0"
"USW00014833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644","295.9","1970-04","25","0","26",",0,11,","83",",0,30,","6918","0","50.1",",0","59.2",",,,0","40.9",",,,0"
"USW00014833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644","295.9","1970-05","114","0","30",",0,06,","88",",0,22,+","7087","0","62.4",",0","72.6",",,,0","52.2",",,,0"
"USW00014833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644","295.9","1970-06","289","0","42",",0,04,","95",",0,30,","7139","0","69.1",",0","80.3",",,,0","57.9",",,,0"
"USC00203769","HESPERIA 4 WNW, MI US","43.5908","-86.1056","237.7","1970-01","0","0","-12",",0,24,","40",",0,31,+","4270","0","17.2",",0","25.7",",,,0","8.7",",,,0"
"USC00203769","HESPERIA 4 WNW, MI US","43.5908","-86.1056","237.7","1970-02","0","0","-14","1,0,28,","45",",0,01,","5438","0","21.9","1,0","32.5",",,,0","11.3","1,,,0"
"USC00203769","HESPERIA 4 WNW, MI US","43.5908","-86.1056","237.7","1970-03","0","0","3",",0,29,","52",",0,21,","6608","0","27.3",",0","39.2",",,,0","15.3",",,,0"
"USC00203769","HESPERIA 4 WNW, MI US","43.5908","-86.1056","237.7","1970-04","17","0","20",",0,04,+","86",",0,29,","7220","0","45.2",",0","56.3",",,,0","34.0",",,,0"
"USC00203769","HESPERIA 4 WNW, MI US","43.5908","-86.1056","237.7","1970-05","47","0","25",",0,06,","85",",0,21,","7484","0","57.4",",0","69.4",",,,0","45.4",",,,0"
"USC00203769","HESPERIA 4 WNW, MI US","43.5908","-86.1056","237.7","1970-06","139","0","35",",0,25,","96",",0,30,","7556","0","65.7",",0","79.7",",,,0","51.7",",,,0"
"USC00202437","EATON RAPIDS, MI US","42.518","-84.6521","265.2","1970-01",,,,,,,,,,,,,,
"USC00202437","EATON RAPIDS, MI US","42.518","-84.6521","265.2","1970-02",,,,,,,,,,,,,,
"USC00202437","EATON RAPIDS, MI US","42.518","-84.6521","265.2","1970-03",,,,,,,,,,,,,,
"USC00202437","EATON RAPIDS, MI US","42.518","-84.6521","265.2","1970-04",,,,,,,,,,,,,,
"USC00202437","EATON RAPIDS, MI US","42.518","-84.6521","265.2","1970-05",,,,,,,,,,,,,,
"USC00202437","EATON RAPIDS, MI US","42.518","-84.6521","265.2","1970-06",,,,,,,,,,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","1970-01",,,,,,,,,,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","1970-02",,,,,,,,,,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","1970-03",,,,,,,,,,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","1970-04",,,,,,,,,,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","1970-05",,,,,,,,,,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","1970-06",,,,,,,,,,,,,,
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","1970-01","0","0","-16",",0,22,","43",",0,28,","4508","0","14.3",",0","24.8",",,,0","3.7",",,,0"
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","1970-02","0","0","-20",",0,14,","47",",0,22,","5791","0","19.2",",0","30.3",",,,0","8.0",",,,0"
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","1970-03","0","0","8",",0,07,","49",",0,23,+","6919","0","28.6",",0","37.1",",,,0","20.2",",,,0"
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","1970-04","11","0","16",",0,05,","86",",0,29,","7542","0","44.6",",0","56.3",",,,0","32.9",",,,0"
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","1970-05","28","0","26",",0,06,","88",",0,21,","7850","0","55.6",",0","67.2",",,,0","44.0",",,,0"
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","1970-06","127","0","40",",0,04,","93",",0,30,","7927","0","65.7",",0","78.9",",,,0","52.6",",,,0"
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","43.7072","-85.4819","273.7","1970-01","0","0","-14",",0,22,","44",",0,28,","4479","0","15.2",",0","24.8",",,,0","5.6",",,,0"
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","43.7072","-85.4819","273.7","1970-02","0","0","-11",",0,14,","46",",0,01,","5702","0","21.3",",0","32.3",",,,0","10.3",",,,0"
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","43.7072","-85.4819","273.7","1970-03","0","0","3",",0,29,","50",",0,21,","6879","0","27.0",",0","36.8",",,,0","17.3",",,,0"
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","43.7072","-85.4819","273.7","1970-04","10","0","20",",0,05,+","84",",0,29,","7488","0","45.0",",0","55.8",",,,0","34.2",",,,0"
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","43.7072","-85.4819","273.7","1970-05","46","0","26",",0,06,","85",",0,21,+","7770","0","57.1",",0","67.5",",,,0","46.7",",,,0"
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","43.7072","-85.4819","273.7","1970-06","142","0","39",",0,25,","98",",0,30,","7855","0","65.4",",0","77.8",",,,0","53.0",",,,0"
"USC00200417","BAD AXE, MI US","43.808","-82.9938","217.9","1970-01","0","0","-9",",0,21,","48",",0,29,","4096","0","16.6",",0","24.5",",,,0","8.6",",,,0"
"USC00200417","BAD AXE, MI US","43.808","-82.9938","217.9","1970-02","0","0","-5",",0,14,+","47",",0,02,+","5275","0","22.9",",0","31.8",",,,0","14.0",",,,0"
"USC00200417","BAD AXE, MI US","43.808","-82.9938","217.9","1970-03","0","0","9",",0,16,+","48",",0,21,","6359","0","30.0",",0","37.3",",,,0","22.7",",,,0"
"USC00200417","BAD AXE, MI US","43.808","-82.9938","217.9","1970-04","14","0","20",",0,03,","84",",0,30,+","6910","0","47.1",",0","56.4",",,,0","37.8",",,,0"
"USC00200417","BAD AXE, MI US","43.808","-82.9938","217.9","1970-05","63","0","31",",0,07,","85",",0,22,+","7141","0","59.1",",0","69.7",",,,0","48.5",",,,0"
"USC00200417","BAD AXE, MI US","43.808","-82.9938","217.9","1970-06","191","0","36",",0,20,","89",",0,17,","7220","0","66.6",",0","78.4",",,,0","54.9",",,,0"
"USW00014826","FLINT FCWOS, MI US","42.96684","-83.74996","234.8","1970-01","0","0","-12",",0,23,","45",",0,28,","4282","0","15.1",",0","23.5",",,,0","6.7",",,,0"
"USW00014826","FLINT FCWOS, MI US","42.96684","-83.74996","234.8","1970-02","0","0","-7",",0,13,","47",",0,24,+","5444","0","23.5",",0","31.9",",,,0","15.1",",,,0"
"USW00014826","FLINT FCWOS, MI US","42.96684","-83.74996","234.8","1970-03","0","0","5",",0,14,","51",",0,19,","6526","0","30.1",",0","37.7",",,,0","22.5",",,,0"
"USW00014826","FLINT FCWOS, MI US","42.96684","-83.74996","234.8","1970-04","16","0","17",",0,03,","81",",0,30,","7078","0","47.1",",0","56.7",",,,0","37.6",",,,0"
"USW00014826","FLINT FCWOS, MI US","42.96684","-83.74996","234.8","1970-05","50","0","31",",0,03,","84",",0,21,","7321","0","58.3",",0","68.2",",,,0","48.4",",,,0"
"USW00014826","FLINT FCWOS, MI US","42.96684","-83.74996","234.8","1970-06","156","0","39",",0,04,","89",",0,30,","7405","0","65.7",",0","76.8",",,,0","54.6",",,,0"
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","1970-01","0","0","-20",",0,24,","40",",0,31,","4594","0","12.5",",0","23.4",",,,0","1.6",",,,0"
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","1970-02","0","0","-26",",0,04,","44",",0,02,+","5911","0","18.0",",0","30.1",",,,0","5.8",",,,0"
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","1970-03","0","0","0",",0,29,+","47",",0,22,+","7117","0","26.1",",0","37.0",",,,0","15.1",",,,0"
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","1970-04","6","0","12","1,0,05,","82","1,0,30,+","7763","0","42.9","1,0","54.9","1,,,0","30.9","1,,,0"
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","1970-05","29","0","25",",0,03,","87",",0,22,","8078","0","55.6",",0","68.0",",,,0","43.2",",,,0"
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","1970-06","100","0","35",",0,20,","87",",0,18,+","8190","0","63.6",",0","77.0",",,,0","50.2",",,,0"
"USC00202671","EVART, MI US","43.91667","-85.26667","312.4","1970-01","0","0","-18",",0,22,","42",",0,29,","4527","0","14.6",",0","24.0",",,,0","5.1",",,,0"
"USC00202671","EVART, MI US","43.91667","-85.26667","312.4","1970-02","0","0","-18",",0,04,","46",",0,01,","5787","0","20.0",",0","30.9",",,,0","9.2",",,,0"
"USC00202671","EVART, MI US","43.91667","-85.26667","312.4","1970-03","0","0","-3",",0,29,","50",",0,21,","6982","0","26.4",",0","37.5",",,,0","15.3",",,,0"
"USC00202671","EVART, MI US","43.91667","-85.26667","312.4","1970-04","9","0","15",",0,05,+","84",",0,29,","7601","0","44.7",",0","56.6",",,,0","32.8",",,,0"
"USC00202671","EVART, MI US","43.91667","-85.26667","312.4","1970-05","27","0","24","1,0,06,","84","2,0,21,","7848","0","57.2","3,0","68.4","2,,,0","46.0","1,,,0"
"USC00202671","EVART, MI US","43.91667","-85.26667","312.4","1970-06","103","0","33",",0,25,","94",",0,30,","7953","0","64.0",",0","77.4",",,,0","50.7",",,,0"
"USC00208417","VANDERBILT 11 ENE, MI US","45.1702","-84.4397","275.8","1970-01",,,,,,,,,,,,,,
"USC00208417","VANDERBILT 11 ENE, MI US","45.1702","-84.4397","275.8","1970-02",,,"-27","5,0,04,","45","5,0,02,",,,"13.2","6,0","27.1","5,,,0","-0.8","5,,,0"
"USC00208417","VANDERBILT 11 ENE, MI US","45.1702","-84.4397","275.8","1970-03",,,,,,,,,,,,,,
"USC00208417","VANDERBILT 11 ENE, MI US","45.1702","-84.4397","275.8","1970-04",,,,,,,,,,,,,,
"USC00208417","VANDERBILT 11 ENE, MI US","45.1702","-84.4397","275.8","1970-05",,,,,,,,,,,,,,
"USC00208417","VANDERBILT 11 ENE, MI US","45.1702","-84.4397","275.8","1970-06",,,,,,,,,,,,,,
"USC00202395","EAST LANSING 4 S, MI US","42.67417","-84.485","268.2","1970-01","0","0","-8",",0,24,+","47",",0,29,","4104","0","17.0",",0","24.8",",,,0","9.1",",,,0"
"USC00202395","EAST LANSING 4 S, MI US","42.67417","-84.485","268.2","1970-02","0","0","-5",",0,13,","48",",0,18,","5243","0","24.3",",0","33.3",",,,0","15.4",",,,0"
"USC00202395","EAST LANSING 4 S, MI US","42.67417","-84.485","268.2","1970-03","0","0","8",",0,15,","51",",0,21,+","6301","0","30.9",",0","39.6",",,,0","22.1",",,,0"
"USC00202395","EAST LANSING 4 S, MI US","42.67417","-84.485","268.2","1970-04","16","0","22","1,0,03,","81","1,0,30,+","6784","0","48.9","1,0","59.7","1,,,0","38.1","1,,,0"
"USC00202395","EAST LANSING 4 S, MI US","42.67417","-84.485","268.2","1970-05","69","0","28",",0,06,","84",",0,21,","6965","0","60.8",",0","72.4",",,,0","49.3",",,,0"
"USC00202395","EAST LANSING 4 S, MI US","42.67417","-84.485","268.2","1970-06","192","0","40",",0,04,","89",",0,17,","7031","0","66.9",",0","78.9",",,,0","54.9",",,,0"
"USC00200770","BIG BAY 1 NW, MI US","46.8325","-87.7504","233.2","1970-01","0","0","-19",",0,22,","39",",0,31,","4699","0","13.5",",0","21.9",",,,0","5.2",",,,0"
"USC00200770","BIG BAY 1 NW, MI US","46.8325","-87.7504","233.2","1970-02","0","0","-21",",0,04,","50",",0,01,","6051","0","16.7",",0","27.7",",,,0","5.8",",,,0"
"USC00200770","BIG BAY 1 NW, MI US","46.8325","-87.7504","233.2","1970-03","0","0","-6",",0,29,","47",",0,22,","7311","0","24.3",",0","33.9",",,,0","14.8",",,,0"
"USC00200770","BIG BAY 1 NW, MI US","46.8325","-87.7504","233.2","1970-04","4","0","15",",0,03,+","84",",0,30,+","8055","0","40.3",",0","50.7",",,,0","29.9",",,,0"
"USC00200770","BIG BAY 1 NW, MI US","46.8325","-87.7504","233.2","1970-05","6","0","24",",0,06,","83",",0,18,","8594","0","47.7",",0","57.0",",,,0","38.3",",,,0"
"USC00200770","BIG BAY 1 NW, MI US","46.8325","-87.7504","233.2","1970-06","68","0","39",",0,19,+","89",",0,08,","8773","0","61.1",",0","73.2",",,,0","49.1",",,,0"
"USC00205662","CENTRAL MICHIGAN UNIVERSITY, MI US","43.5859","-84.7694","242.3","1970-01","0","0","-5",",0,22,+","46",",0,29,","4152","0","17.0",",0","25.4",",,,0","8.6",",,,0"
"USC00205662","CENTRAL MICHIGAN UNIVERSITY, MI US","43.5859","-84.7694","242.3","1970-02","0","0","-9",",0,04,","45",",0,25,+","5344","0","22.4",",0","32.1",",,,0","12.8",",,,0"
"USC00205662","CENTRAL MICHIGAN UNIVERSITY, MI US","43.5859","-84.7694","242.3","1970-03","0","0","8",",0,29,+","52",",0,22,+","6432","0","29.9",",0","39.5",",,,0","20.2",",,,0"
"USC00205662","CENTRAL MICHIGAN UNIVERSITY, MI US","43.5859","-84.7694","242.3","1970-04","13","0","22",",0,05,+","83",",0,29,","6990","0","46.8",",0","57.8",",,,0","35.8",",,,0"
"USC00205662","CENTRAL MICHIGAN UNIVERSITY, MI US","43.5859","-84.7694","242.3","1970-05","53","0","28",",0,06,","86",",0,21,","7207","0","59.3",",0","70.9",",,,0","47.7",",,,0"
